site name,gauge number,owner,lat,lon
TX_Spanner Waterhole,TX917115A,"QLD - Department of Regional Development, Manufacturing and Water",-19.08491418,144.1685157
TX_Tummaville,TX422323A,"QLD - Department of Regional Development, Manufacturing and Water",-27.8699,151.510508
TYABB MR WR144,228266A,VIC - Melbourne Water Corporation (Melbourne Water),-37.267031,145.15291
TYAGONG CK D/S EMU C,412186,"NSW - Department of Planning, Industry and Environment – Water",-34.0382,148.0884
TYCANNAH @ HORSESHOE,418032,"NSW - Department of Planning, Industry and Environment – Water",-29.6704,150.0438
TYENNA RIVER AT NEWBURY ROAD,499.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.706074,146.70946
TYERS @ BOOLA,226006,"VIC - Department of Environment, Land, Water and Planning",-38.11,146.4133333
TYERS @ BROWNS,226007,"VIC - Department of Environment, Land, Water and Planning",-38.04843951,146.3557807
TYERS @ GOULD,226202,"VIC - Department of Environment, Land, Water and Planning",-38.075,146.3666667
TYERS @ MORGANS MILL,226008,"VIC - Department of Environment, Land, Water and Planning",-37.94434539,146.3086626
TYERS R @ PUMP HOUSE,226028,"VIC - Department of Environment, Land, Water and Planning",-38.13938877,146.4465805
TYERS R @ TYERS JUC,226235,"VIC - Department of Environment, Land, Water and Planning",-37.96182377,146.3341122
TYERS W/B D/S FACE R,226246,"VIC - Department of Environment, Land, Water and Planning",-37.87999012,146.273639
TYREEL STORAGE,418065,"NSW - Department of Planning, Industry and Environment – Water",-29.437,149.7793
U-S Reedy Creek,8091119,WA - Department of Water and Environmental Regulation,-15.49634633,128.3754146
U.STONEY CK RES HG 2,232238,"VIC - Department of Environment, Land, Water and Planning",-37.82268713,144.1958504
U.STONEY CK RES HG 3,232239,"VIC - Department of Environment, Land, Water and Planning",-37.82359622,144.1977016
U/Avon Thermistor,WQ420070,"NSW - Department of Planning, Industry and Environment – Water",-34.45549658,150.7170136
U/S BAYSWATER,210125,"NSW - Department of Planning, Industry and Environment – Water",-32.4864,151.0216
"U/S BRAUN ST,DEAGON",CVR560,QLD - Brisbane City Council,-27.33418,153.058401
U/S Coro Floodgate,WEA1859,QLD - Brisbane City Council,-27.47454883,153.0035557
U/S FOY BROOK,210126,"NSW - Department of Planning, Industry and Environment – Water",-32.4849,151.0491
U/S JUNCTION CG 1/3,225724,"VIC - Department of Environment, Land, Water and Planning",-38.08707936,146.8648706
U/S OLD NORTHERN RD,CVA573,QLD - Brisbane City Council,-27.380614,152.979177
U/S OLD NORTHERN RD,CVR572,QLD - Brisbane City Council,-27.380614,152.979177
U/S SOLDIERS BRIDGE,228208A,VIC - Melbourne Water Corporation (Melbourne Water),-38.25614034,145.5713177
u/s the swing,G9030029.01,"NT - Department of Environment, Parks and Water Security",-14.68034,134.10974
Udandarra,508033,WA - Department of Water and Environmental Regulation,-28.23297291,114.6893161
Uley Ruins Pluvio,A5121005,SA - Department for Environment and Water,-34.76425,135.573752
Umbucks Catchment,614025,WA - Department of Water and Environmental Regulation,-32.70204893,115.9970078
Umbucks Catchment,509213,WA - Department of Water and Environmental Regulation,-32.70100991,115.9945444
Umbucks Downstream,6142596,WA - Department of Water and Environmental Regulation,-32.70341465,115.9985928
Umbucks U-S,6142595,WA - Department of Water and Environmental Regulation,-32.70977077,116.0038566
Unca C,G0070009,"NT - Department of Environment, Parks and Water Security",-22.646664,136.240936
Unca C Left Trib,R0070010,"NT - Department of Environment, Parks and Water Security",-22.637763,136.240262
Unca C Right Trib,R0070011,"NT - Department of Environment, Parks and Water Security",-22.663967,136.221218
Unnamed,509393,WA - Department of Water and Environmental Regulation,-32.67942384,116.0452559
Unnamed,614075,WA - Department of Water and Environmental Regulation,-32.42712116,116.1198153
Unnamed,607600,WA - Department of Water and Environmental Regulation,-34.37078737,116.2097378
Unnamed,509449,WA - Department of Water and Environmental Regulation,-32.66960886,116.0392388
Unnamed,6151449,WA - Department of Water and Environmental Regulation,-31.5454,117.8515
Unnamed,809305,WA - Department of Water and Environmental Regulation,-15.62649606,128.1009927
UNNAMED CK @ COBAW,230229,"VIC - Department of Environment, Land, Water and Planning",-37.265,144.64
Up Tallebudgera,146008A,"QLD - Department of Regional Development, Manufacturing and Water",-28.18888889,153.3505556
Upper 5 Mile,504023,WA - Department of Water and Environmental Regulation,-22.02280835,120.3174394
UPPER ANGLESEA RIVER (POOL) @ AARC,235271,"VIC - Department of Environment, Land, Water and Planning",-38.32989829,144.1019975
UPPER ANGLESEA RIVER (V-NOTCH) @ AARC,235270,"VIC - Department of Environment, Land, Water and Planning",-38.33054057,144.1061125
Upper Barron TBR,100012A,QLD - SunWater,-17.3921,145.4954
Upper Bond Sp,R0060005,"NT - Department of Environment, Parks and Water Security",-23.453698,134.000997
Upper Caboolture,142001A,"QLD - Department of Regional Development, Manufacturing and Water",-27.0978,152.8906
Upper Cascade,212283.1,NSW - Water NSW,-33.695258,150.2997795
Upper Cascade,212283.6,NSW - Water NSW,-33.695258,150.2997795
Upper Cascade,212283.3,NSW - Water NSW,-33.695258,150.2997795
Upper Catchment,510027,WA - Department of Water and Environmental Regulation,-33.68265535,119.0717624
Upper Coliban Reservoir,UPPERCOLIBAN,VIC - Coliban Region Water Corporation (Coliban Water),-37.288668,144.393997
Upper Fish Pool,505034,WA - Department of Water and Environmental Regulation,-21.61494579,117.3327469
UPPER GOOB RAINFALL,572028,"NSW - Department of Planning, Industry and Environment – Water",-35.47520803,148.5956934
Upper Iffley,509057,WA - Department of Water and Environmental Regulation,-34.20843577,115.7689306
Upper Iffley,608001,WA - Department of Water and Environmental Regulation,-34.20843577,115.7689306
Upper Japoonvale,112102A,"QLD - Department of Regional Development, Manufacturing and Water",-17.71472222,145.9056944
Upper Kandanga,138108A,"QLD - Department of Regional Development, Manufacturing and Water",-26.40250509,152.6320873
Upper Kedron Rec. Rs,CDR761,QLD - Brisbane City Council,-27.41044,152.922531
Upper Naas Valley,570805,ACT - Icon Water Limited,-35.81052778,149.0730833
Upper North Branch,611039,WA - Department of Water and Environmental Regulation,-33.50419197,115.8441293
Upper North Pole,710001,WA - Department of Water and Environmental Regulation,-21.11170653,119.3368964
Upper Poison Pool,6090017,WA - Department of Water and Environmental Regulation,-34.10962939,115.5444214
Upper Portland,505009,WA - Department of Water and Environmental Regulation,-21.46867685,117.162996
UPPER STONEY RES,232228,"VIC - Department of Environment, Land, Water and Planning",-37.81973082,144.2090816
Upper Stony Creek No.2,RE604A,VIC - Barwon Region Water Corporation (Barwon Water),-37.8233,144.2062
Upper Stony Creek No.3,RE604B,VIC - Barwon Region Water Corporation (Barwon Water),-37.8233,144.2062
Upper Stony Creek Reservoirs,RE604,VIC - Barwon Region Water Corporation (Barwon Water),-37.8233,144.2062
UPPER YARRA DAM RG,86271,VIC - Melbourne Water Corporation (Melbourne Water),-37.6722,145.895
UPPER YARRA DAM RG,586019,VIC - Melbourne Water Corporation (Melbourne Water),-37.6738,145.893
Upstream Cooya Pooya,709001,WA - Department of Water and Environmental Regulation,-20.99441596,117.1201614
Upstream Dowdells Rd,611138,WA - Department of Water and Environmental Regulation,-33.39574014,115.7939986
Upstream Joshua Ck,611005,WA - Department of Water and Environmental Regulation,-33.49472282,115.7333803
URANDANGIE CREEK,206038,"NSW - Department of Planning, Industry and Environment – Water",-30.2597,151.7053
Urquharts,613018,WA - Department of Water and Environmental Regulation,-32.89407151,115.9651059
Urquharts,509368,WA - Department of Water and Environmental Regulation,-32.89407151,115.9651059
Us  Monarto,A4260545,SA - Department for Environment and Water,-35.0486,139.1407
Us Black Hill Spr,A4261011,SA - Murraylands and Riverland Landscape Board,-34.7033,139.4686
Us Bremer R Conf,A4260679,SA - Department for Environment and Water,-35.1378,139.0234
US Central Mill,112101B,"QLD - Department of Regional Development, Manufacturing and Water",-17.60888889,145.9790556
Us Flood Cntrl Dam,A5040530,SA - Department for Environment and Water,-35.0416,138.5916
Us Goolwa Bg Daily,A4261005,SA - Department for Environment and Water,-35.527906,138.808442
Us Hahndorf Diss,A5031001,SA - Department for Environment and Water,-35.0223,138.7912
Us Langhorne Ck Brg,A4261102,SA - Murraylands and Riverland Landscape Board,-35.2943,139.0388
Us Langhorne Ck Brg,A4261102,SA - Department for Environment and Water,-35.2943,139.0388
US Little Falls Ck,108008A,"QLD - Department of Regional Development, Manufacturing and Water",-16.390311,145.337975
US Monoman Creek,A4260535,SA - Department for Environment and Water,-33.96768719,140.887014
Us Mt Barker Conf,A4260688,SA - Department for Environment and Water,-35.1338,139.0285
Us Mt Bold Res,A5030529,SA - Department for Environment and Water,-35.1276,138.7043
US Muir Highway,606004,WA - Department of Water and Environmental Regulation,-34.45550775,116.7893795
Us Mundoo Barrage,A4260526,SA - Department for Environment and Water,-35.540528,138.904361
Us Pipeline,A5050543,SA - Department for Environment and Water,-34.4531,139.0641
Us Renmark,A4260703,SA - Department for Environment and Water,-34.15414,140.77938
Us Tanunda Ck Jctn,A5050536,SA - Department for Environment and Water,-34.53132736,138.946093
Us Tauwitchere Brge,A4261049,SA - Department for Environment and Water,-35.5828,139.0031
Us Tauwitchere Dly,A4261006,SA - Department for Environment and Water,-35.582786,139.00186
US Vievers Ck,109004A,"QLD - Department of Regional Development, Manufacturing and Water",-16.65313556,145.551296
Us Willowie Frt,A5091002,SA - Department for Environment and Water,-32.7179,138.1371
Utakarra,701007,WA - Department of Water and Environmental Regulation,-28.76350952,114.6708128
Utakarra,508026,WA - Department of Water and Environmental Regulation,-28.76098821,114.6689326
Val Bird HW,119008A,QLD - SunWater,-19.562898,147.095823
VALENCIA @ GILLIO RD,225223,"VIC - Department of Environment, Land, Water and Planning",-37.74346413,146.9922931
VALENCIA @ GILLIO RD,225223A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.74346413,146.9922931
VALENCIA C @ SMYTHES,225249A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.80685431,146.998864
Valley of Lagoons,120123A,"QLD - Department of Regional Development, Manufacturing and Water",-18.66421667,145.0924667
Vanrook_Ck Vanrook,918001A,"QLD - Department of Regional Development, Manufacturing and Water",-16.96586111,141.9569722
Vardi Rd,616041,WA - Department of Water and Environmental Regulation,-32.24792129,116.1124386
Vasse 4,6101230,WA - Department of Water and Environmental Regulation,-33.62524531,115.4075863
Vasse Floodgate D/S,610022,WA - Department of Water and Environmental Regulation,-33.6195285,115.4139541
Vasse Floodgate U/S,610019,WA - Department of Water and Environmental Regulation,-33.6196349,115.4138121
Vasse Highway,608147,WA - Department of Water and Environmental Regulation,-34.41491585,115.8119389
Vasse Research Ds,610011,WA - Department of Water and Environmental Regulation,-33.750426,115.353397
Vasse Upstream,610012,WA - Department of Water and Environmental Regulation,-33.75405026,115.3546772
Vasse1 Reference,6101227,WA - Department of Water and Environmental Regulation,-33.62105685,115.4121799
VAUCLUSE BC,566038,NSW - Sydney Water Corporation (Sydney Water),-33.8578,151.2788
VEGETATED WETLAND 1,6164300,WA - Department of Water and Environmental Regulation,-32.0186511,115.9287834
VENABLES CK BOORT RD,407302,"VIC - Department of Environment, Land, Water and Planning",-36.12163106,143.8334357
VICTOR SPUR,502295A,VIC - Melbourne Water Corporation (Melbourne Water),-37.6364,146.311
VICTORIA @ V. FALLS,401226,"VIC - Department of Environment, Land, Water and Planning",-37.08802787,147.4579293
"Victoria Dam Daily Dam Water Level, Perth Region",PI_342930.1,WA - Water Corporation,-32.043836,116.075355
Victoria Dam Storage Volume,ODSS_11962_STAMN.1,WA - Water Corporation,-32.043836,116.075355
VICTORIA HWY D-S 200,8091130,WA - Department of Water and Environmental Regulation,-15.78188276,128.681474
Victoria R,G8110018,"NT - Department of Environment, Parks and Water Security",-15.616123,131.128215
Victoria/Williamstwn,A5050522,SA - Department for Environment and Water,-34.6734,138.8897
Vigars Rd (culverts),A4261233,SA - Department of Primary Industries and Regions (SA),-34.669733,139.068779
Vigars Rd (pool),A4261233,SA - Murraylands and Riverland Landscape Board,-34.669733,139.068779
Vigars Road (Pool),A4261231,SA - Department of Primary Industries and Regions (SA),-34.669027,139.070565
Vigars Road (Weir),A4261232,SA - Murraylands and Riverland Landscape Board,-34.668804,139.0666
Vigars Road (Weir),A4261232,SA - Department of Primary Industries and Regions (SA),-34.668804,139.0666
Vigars Road Culverts,A4261231,SA - Murraylands and Riverland Landscape Board,-34.669027,139.070565
Vince/Piccadilly Vy,A5030524,SA - Department for Environment and Water,-34.9612,138.7235
Violet Grove,120305A,"QLD - Department of Regional Development, Manufacturing and Water",-23.57570667,146.6743528
Violet Hill,502013,WA - Department of Water and Environmental Regulation,-17.24800875,128.0604833
VSWIM 01-18 D,61470350,WA - Department of Water and Environmental Regulation,-32.21273813,115.7768948
W GELLIBRAND SPILL'Y,235249,"VIC - Department of Environment, Land, Water and Planning",-38.59899314,143.6533294
W'DILLY R@ JOORILAND,212270,"NSW - Department of Planning, Industry and Environment – Water",-34.23,150.25
W'GAMBA R@ NEP JUNCT,212240,"NSW - Department of Planning, Industry and Environment – Water",-33.85888906,150.6116666
W.S. AT MARYBOROUGH,407806,"VIC - Department of Environment, Land, Water and Planning",-37.00534,143.7598
W.W.C. @ 0MILE 40CH,405705,"VIC - Department of Environment, Land, Water and Planning",-36.54026488,145.0174262
W4C,505027,WA - Department of Water and Environmental Regulation,-21.94006357,117.6332773
W_brook_Ck Arcadia,422331A,"QLD - Department of Regional Development, Manufacturing and Water",-27.51111111,151.7572222
WADBILIGA WADBILLIGA,218007,"NSW - Department of Planning, Industry and Environment – Water",-36.257,149.6926
WADDY CK D/S REGULAR,409098,"NSW - Department of Planning, Industry and Environment – Water",-35.3912,143.764
Wagerup,613013,WA - Department of Water and Environmental Regulation,-32.94891107,115.9616013
Wagerup,509118,WA - Department of Water and Environmental Regulation,-32.94906633,115.9662104
Waikerie IPS,A4260539,SA - Department for Environment and Water,-34.17666961,139.9867655
WAKOOL @ BRASSI RD.,409088,"NSW - Department of Planning, Industry and Environment – Water",-35.4982,144.7541
WAKOOL @ STONEY XING,409013,"NSW - Department of Planning, Industry and Environment – Water",-35.0376,143.5702
